address,mint,leak,limit,60,80,40,52,04,36,10,61,00,db,57,35,7c,01,90,63,ff,16,06,fd,de,03,14,e0,09,5e,a7,b3,70,18,0d,dd,d5,23,b8,72,02,31,3c,e5,67,85,42,96,6c,68,b6,66,84,e3,a0,82,48,71,50,a6,9f,8d,a5,cb,5b,95,d8,9b,41,a9,05,9c,bb,9d,d7,3d,d6,62,ed,3e,f2,8b,34,15,ec,f5,21,56,51,20,81,83,91,1a,1f,0a,19,92,f3,73,bf,e1,ea,07,b1,0c,6b,b7,9a,0b,77,c2,8a,ef,2e,97,54,89,0e,29,ab,b4,0f,74,22,99,47,8f,e8,37,4d,12,5c,c8,58,df,8c,11,33,55,7f,eb,7d,d1,4f,1e,c0,f7,b2,c7,c3,b9,25,a3,08,ce,87,46,86,b5,5f,ad,1b,e2,69,b0,fc,aa,2b,f1,c4,a1,28,5a,93,94,7b,bc,88,cd,f8,2f,59,98,45,2c,f9,ae,c6,a2,17,3a,43,fe,c9,cc,32,bd,44,cf,7a,5d,39,6d,53,13,d0,a4,49,da,af,6f,64,65,30,c5,1c,4a,79,6a,fa,d3,2a,78,2d,c1,24,3b,ca,76,8e,f4,d9,4c,26,6e,75,a8,1d,ac,ba,e6,d2,4e,fb,ee,38,4b,e9,dc,f6,3f,d4,e7,be,f0,e4,7e,27,9e
0x548c9731ae163a73a28916eeb11717fe446dab54,1,0,0,437,114,72.0,101.0,61.0,15,19.0,471.0,650.0,3.0,82,5.0,4.0,205.0,280.0,32.0,1852.0,154.0,12.0,20,4.0,83.0,48.0,8.0,14.0,6.0,7.0,4.0,11.0,33.0,14.0,9.0,2.0,6.0,9.0,26.0,42.0,4.0,3.0,8.0,5.0,32.0,8.0,4.0,12.0,8.0,5.0,10.0,61.0,4.0,12.0,115.0,5.0,7.0,304.0,3.0,2.0,6.0,4.0,4.0,351,12.0,3.0,4.0,3.0,3.0,31.0,4.0,2.0,1.0,4.0,5.0,1.0,6.0,5.0,2,5.0,2.0,4.0,80,5.0,6.0,0.0,276.0,62.0,140.0,164.0,58.0,159.0,31.0,22.0,32.0,31.0,49.0,16,114,3.0,3.0,1.0,13.0,3.0,4.0,2.0,2.0,1.0,16.0,7.0,4.0,3.0,2.0,3.0,2.0,31.0,1.0,4.0,3.0,0.0,1.0,7.0,17.0,4.0,2.0,7.0,3.0,1.0,3,3.0,10.0,3.0,7.0,4.0,1.0,3.0,28.0,15.0,9.0,33.0,3.0,7.0,6.0,2.0,13.0,3.0,4.0,4.0,5.0,10.0,1.0,5.0,5.0,16.0,2.0,4.0,2.0,16.0,2.0,0.0,6.0,24.0,5.0,7.0,6.0,12.0,3.0,4.0,2.0,7.0,2.0,3.0,7,9.0,4.0,7.0,2.0,4.0,1.0,0.0,4.0,3.0,2.0,8.0,2.0,3.0,8.0,3.0,7.0,31.0,9.0,12.0,1.0,1.0,6.0,10.0,5.0,2.0,0.0,5.0,3.0,2.0,8.0,5.0,12.0,2.0,6.0,3.0,4.0,2.0,20.0,20.0,35.0,9.0,3.0,13.0,1.0,11.0,1.0,3.0,5.0,0.0,5.0,2.0,4.0,7.0,8.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,13.0,2.0,1.0,16.0,1.0,0.0,7.0,3.0,9.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,3.0,2.0,5.0,0.0,3.0,3.0,4.0
0x8b2e68075a06959e3e35aa0e451a13e099e41b23,1,0,0,564,158,97.0,127.0,73.0,15,17.0,498.0,833.0,3.0,84,5.0,2.0,238.0,323.0,47.0,2542.0,155.0,6.0,41,4.0,95.0,43.0,11.0,16.0,3.0,5.0,3.0,7.0,9.0,18.0,7.0,1.0,20.0,1.0,24.0,44.0,7.0,2.0,3.0,2.0,31.0,2.0,3.0,8.0,8.0,0.0,8.0,42.0,5.0,19.0,124.0,4.0,3.0,345.0,0.0,2.0,3.0,5.0,4.0,366,5.0,4.0,3.0,1.0,3.0,22.0,7.0,6.0,1.0,1.0,24.0,1.0,5.0,2.0,9,2.0,1.0,2.0,77,7.0,7.0,13.0,280.0,82.0,180.0,194.0,60.0,146.0,7.0,31.0,44.0,26.0,55.0,17,138,0.0,2.0,2.0,7.0,5.0,16.0,0.0,2.0,4.0,9.0,3.0,2.0,2.0,4.0,4.0,1.0,48.0,3.0,7.0,2.0,0.0,1.0,22.0,21.0,13.0,4.0,1.0,2.0,0.0,2,7.0,22.0,5.0,2.0,1.0,5.0,1.0,15.0,7.0,17.0,32.0,2.0,3.0,5.0,3.0,31.0,2.0,3.0,3.0,1.0,14.0,2.0,10.0,2.0,18.0,2.0,9.0,5.0,21.0,5.0,2.0,3.0,25.0,2.0,9.0,2.0,11.0,2.0,4.0,5.0,6.0,1.0,6.0,10,9.0,11.0,7.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,11.0,5.0,0.0,3.0,0.0,1.0,6.0,8.0,7.0,4.0,1.0,0.0,7.0,3.0,1.0,2.0,5.0,2.0,7.0,12.0,2.0,7.0,2.0,3.0,2.0,0.0,2.0,18.0,13.0,34.0,9.0,2.0,38.0,1.0,11.0,3.0,13.0,4.0,0.0,2.0,3.0,3.0,29.0,8.0,8.0,8.0,3.0,5.0,2.0,2.0,2.0,14.0,4.0,2.0,46.0,11.0,0.0,1.0,2.0,2.0,0.0,3.0,8.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,0.0,3.0,4.0,0.0
0x1c5ee1ffebec5f3e1686e8e59d43f96a3c702b7f,0,0,0,243,57,36.0,84.0,31.0,9,8.0,147.0,67.0,1.0,37,5.0,0.0,125.0,62.0,25.0,0.0,26.0,5.0,15,1.0,48.0,17.0,5.0,3.0,1.0,2.0,2.0,8.0,1.0,1.0,6.0,0.0,4.0,1.0,21.0,21.0,4.0,1.0,11.0,3.0,26.0,1.0,0.0,9.0,5.0,2.0,8.0,29.0,1.0,15.0,61.0,2.0,4.0,65.0,0.0,1.0,3.0,0.0,1.0,91,2.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,11.0,1.0,3,3.0,0.0,1.0,17,2.0,2.0,1.0,68.0,26.0,72.0,60.0,21.0,30.0,0.0,7.0,2.0,3.0,15.0,4,17,1.0,2.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,2.0,4.0,0.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,3.0,0.0,0.0,0.0,2.0,1,3.0,7.0,2.0,2.0,1.0,6.0,1.0,4.0,6.0,4.0,12.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,2.0,20.0,0.0,1.0,8.0,7.0,1.0,1.0,2.0,37.0,2.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,7,11.0,8.0,2.0,1.0,1.0,13.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,8.0,1.0,0.0,2.0,8.0,0.0,9.0,0.0,6.0,1.0,3.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,16.0,24.0,34.0,7.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,9.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0x108d0f1fc10ed324f8cc65d0a91cad11cd4994a4,0,1,0,1545,465,236.0,386.0,218.0,47,58.0,907.0,2364.0,2.0,298,22.0,3.0,662.0,423.0,174.0,504.0,215.0,27.0,120,23.0,223.0,93.0,25.0,37.0,7.0,4.0,7.0,42.0,27.0,39.0,8.0,8.0,15.0,3.0,88.0,32.0,29.0,15.0,44.0,12.0,43.0,11.0,7.0,54.0,30.0,13.0,26.0,86.0,6.0,126.0,249.0,15.0,20.0,404.0,7.0,6.0,8.0,12.0,9.0,515,13.0,8.0,8.0,40.0,13.0,37.0,8.0,7.0,19.0,7.0,78.0,12.0,79.0,9.0,72,14.0,7.0,76.0,262,9.0,6.0,8.0,336.0,180.0,333.0,346.0,123.0,172.0,11.0,45.0,37.0,26.0,67.0,7,75,5.0,7.0,3.0,34.0,13.0,25.0,20.0,7.0,5.0,29.0,27.0,7.0,9.0,6.0,17.0,25.0,150.0,22.0,43.0,23.0,7.0,4.0,8.0,108.0,24.0,4.0,17.0,5.0,4.0,18,24.0,32.0,4.0,9.0,11.0,5.0,6.0,44.0,34.0,22.0,144.0,8.0,11.0,8.0,11.0,14.0,12.0,5.0,23.0,13.0,5.0,6.0,11.0,14.0,26.0,6.0,48.0,44.0,33.0,10.0,5.0,10.0,202.0,13.0,39.0,20.0,6.0,6.0,8.0,29.0,8.0,10.0,22.0,75,27.0,14.0,13.0,14.0,15.0,43.0,1.0,21.0,8.0,6.0,13.0,20.0,4.0,4.0,8.0,26.0,26.0,37.0,33.0,25.0,4.0,6.0,48.0,9.0,52.0,9.0,22.0,9.0,6.0,16.0,10.0,28.0,8.0,5.0,15.0,6.0,6.0,73.0,102.0,143.0,50.0,4.0,15.0,6.0,23.0,3.0,15.0,2.0,12.0,8.0,17.0,2.0,69.0,23.0,4.0,16.0,6.0,4.0,7.0,12.0,12.0,79.0,28.0,14.0,10.0,4.0,4.0,3.0,13.0,28.0,10.0,5.0,14.0,20.0,7.0,4.0,6.0,32.0,7.0,21.0,6.0,8.0,9.0,6.0,23.0,1.0
0xee45e37e2b73e86c709d9edd1c8ea3b0ec72dad3,0,0,1,457,108,64.0,117.0,82.0,15,39.0,353.0,67.0,0.0,79,6.0,1.0,234.0,149.0,44.0,7.0,69.0,18.0,19,3.0,85.0,40.0,9.0,24.0,3.0,3.0,6.0,9.0,3.0,19.0,5.0,4.0,4.0,1.0,33.0,34.0,4.0,10.0,22.0,3.0,23.0,2.0,1.0,13.0,12.0,1.0,12.0,28.0,3.0,44.0,83.0,3.0,7.0,88.0,5.0,3.0,6.0,1.0,3.0,213,5.0,11.0,3.0,2.0,3.0,24.0,4.0,2.0,0.0,1.0,4.0,0.0,28.0,4.0,4,3.0,28.0,2.0,32,1.0,3.0,1.0,184.0,40.0,106.0,96.0,48.0,58.0,3.0,8.0,16.0,10.0,21.0,3,27,2.0,3.0,1.0,26.0,0.0,29.0,2.0,0.0,1.0,19.0,9.0,2.0,0.0,5.0,0.0,2.0,31.0,2.0,6.0,2.0,1.0,1.0,11.0,19.0,8.0,2.0,2.0,1.0,10.0,2,6.0,9.0,2.0,2.0,3.0,0.0,1.0,17.0,3.0,9.0,16.0,2.0,4.0,1.0,6.0,2.0,3.0,2.0,2.0,3.0,5.0,6.0,4.0,7.0,15.0,1.0,4.0,19.0,10.0,0.0,2.0,3.0,96.0,1.0,7.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,3.0,4,12.0,7.0,4.0,2.0,1.0,20.0,3.0,2.0,2.0,4.0,9.0,0.0,0.0,1.0,2.0,7.0,4.0,11.0,12.0,1.0,0.0,0.0,11.0,2.0,1.0,0.0,9.0,1.0,3.0,5.0,3.0,2.0,6.0,3.0,3.0,2.0,1.0,24.0,21.0,46.0,11.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,7.0,7.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,7.0,29.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0
0x8275ebf521dc217aa79c88132017a5bcef001dd9,0,0,0,386,175,47.0,115.0,36.0,10,14.0,126.0,185.0,2.0,54,18.0,4.0,210.0,209.0,29.0,2504.0,158.0,10.0,28,2.0,71.0,27.0,4.0,3.0,1.0,4.0,4.0,2.0,6.0,4.0,9.0,2.0,5.0,1.0,5.0,30.0,4.0,1.0,4.0,2.0,9.0,4.0,1.0,2.0,4.0,2.0,1.0,13.0,3.0,2.0,54.0,2.0,5.0,159.0,1.0,1.0,4.0,3.0,3.0,111,4.0,1.0,5.0,1.0,4.0,10.0,3.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,2,7.0,3.0,15.0,94,5.0,8.0,1.0,50.0,52.0,180.0,165.0,29.0,89.0,1.0,10.0,16.0,6.0,30.0,15,126,1.0,6.0,2.0,7.0,1.0,3.0,3.0,4.0,2.0,4.0,1.0,5.0,1.0,4.0,1.0,2.0,36.0,1.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4,6.0,4.0,2.0,8.0,3.0,2.0,5.0,9.0,22.0,13.0,10.0,3.0,6.0,3.0,3.0,8.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,8.0,3.0,1.0,6.0,7.0,7.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb954562066c71b3e6e7b2ac330b03c74c0dcd5ae,0,0,1,694,211,104.0,199.0,86.0,13,29.0,451.0,59.0,0.0,154,16.0,1.0,368.0,211.0,59.0,36.0,133.0,16.0,64,3.0,112.0,72.0,18.0,22.0,5.0,10.0,15.0,10.0,31.0,8.0,11.0,1.0,5.0,4.0,40.0,41.0,4.0,4.0,29.0,4.0,47.0,3.0,5.0,21.0,20.0,2.0,16.0,62.0,3.0,72.0,120.0,7.0,8.0,194.0,1.0,0.0,5.0,2.0,2.0,270,6.0,4.0,5.0,5.0,1.0,44.0,2.0,3.0,2.0,2.0,22.0,0.0,31.0,3.0,10,6.0,1.0,33.0,135,2.0,7.0,1.0,178.0,83.0,157.0,188.0,63.0,91.0,34.0,20.0,24.0,55.0,42.0,10,27,4.0,2.0,6.0,8.0,3.0,5.0,6.0,8.0,1.0,15.0,8.0,4.0,5.0,4.0,5.0,3.0,82.0,3.0,15.0,4.0,1.0,13.0,13.0,38.0,3.0,0.0,34.0,6.0,2.0,6,8.0,25.0,5.0,7.0,2.0,1.0,3.0,41.0,14.0,24.0,24.0,1.0,4.0,3.0,4.0,4.0,5.0,1.0,5.0,7.0,2.0,3.0,13.0,9.0,9.0,2.0,7.0,22.0,15.0,3.0,167.0,6.0,141.0,2.0,19.0,5.0,5.0,4.0,4.0,15.0,8.0,5.0,7.0,11,21.0,10.0,11.0,4.0,9.0,20.0,3.0,0.0,3.0,4.0,10.0,2.0,1.0,2.0,3.0,1.0,40.0,16.0,10.0,3.0,5.0,2.0,9.0,1.0,20.0,3.0,10.0,9.0,6.0,17.0,14.0,22.0,8.0,6.0,7.0,5.0,4.0,35.0,44.0,66.0,18.0,1.0,2.0,1.0,10.0,1.0,7.0,2.0,1.0,8.0,0.0,1.0,19.0,3.0,2.0,8.0,0.0,0.0,1.0,2.0,1.0,26.0,11.0,7.0,3.0,2.0,2.0,0.0,1.0,7.0,3.0,0.0,0.0,3.0,2.0,9.0,3.0,8.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0
0xba751bff276907c438e927d2c2f18de574195e4b,1,0,1,537,140,106.0,128.0,70.0,16,12.0,553.0,986.0,1.0,78,8.0,1.0,246.0,335.0,56.0,1823.0,126.0,20.0,44,16.0,111.0,49.0,6.0,16.0,4.0,6.0,5.0,8.0,10.0,21.0,10.0,2.0,18.0,2.0,39.0,43.0,6.0,7.0,12.0,12.0,20.0,14.0,5.0,19.0,16.0,1.0,11.0,46.0,2.0,21.0,120.0,5.0,9.0,311.0,3.0,2.0,8.0,3.0,2.0,395,5.0,1.0,5.0,2.0,3.0,16.0,4.0,4.0,9.0,2.0,7.0,1.0,11.0,3.0,2,6.0,7.0,3.0,51,3.0,7.0,6.0,323.0,90.0,204.0,184.0,71.0,182.0,30.0,40.0,36.0,36.0,44.0,18,115,1.0,1.0,5.0,10.0,2.0,10.0,2.0,7.0,1.0,10.0,13.0,6.0,2.0,7.0,1.0,5.0,38.0,5.0,5.0,2.0,2.0,1.0,35.0,27.0,18.0,0.0,2.0,1.0,3.0,6,4.0,23.0,1.0,6.0,6.0,2.0,3.0,18.0,2.0,12.0,65.0,4.0,6.0,2.0,6.0,37.0,2.0,3.0,3.0,2.0,20.0,2.0,8.0,7.0,29.0,1.0,11.0,4.0,12.0,4.0,1.0,4.0,34.0,3.0,22.0,4.0,4.0,3.0,6.0,6.0,3.0,3.0,6.0,4,9.0,1.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,14.0,2.0,2.0,3.0,6.0,2.0,8.0,19.0,3.0,2.0,0.0,3.0,13.0,3.0,3.0,3.0,9.0,7.0,8.0,13.0,5.0,7.0,8.0,3.0,4.0,1.0,2.0,32.0,29.0,69.0,11.0,1.0,34.0,1.0,22.0,5.0,4.0,2.0,1.0,5.0,3.0,1.0,9.0,3.0,0.0,4.0,3.0,2.0,3.0,3.0,6.0,30.0,12.0,1.0,27.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,2.0,3.0,3.0,1.0
0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0,0,0,2120,730,314.0,610.0,267.0,81,93.0,2004.0,142.0,8.0,533,68.0,6.0,1067.0,924.0,198.0,295.0,342.0,48.0,176,9.0,348.0,170.0,70.0,36.0,10.0,27.0,22.0,17.0,63.0,61.0,10.0,15.0,29.0,16.0,43.0,75.0,31.0,26.0,26.0,40.0,166.0,28.0,33.0,17.0,22.0,27.0,20.0,194.0,15.0,143.0,313.0,54.0,20.0,789.0,6.0,10.0,30.0,34.0,12.0,1148,37.0,25.0,21.0,16.0,13.0,70.0,10.0,11.0,14.0,5.0,32.0,6.0,41.0,10.0,31,15.0,36.0,177.0,299,8.0,14.0,115.0,896.0,278.0,398.0,601.0,266.0,408.0,38.0,62.0,51.0,87.0,133.0,13,28,13.0,26.0,3.0,43.0,4.0,48.0,18.0,10.0,14.0,41.0,17.0,9.0,27.0,11.0,14.0,19.0,230.0,47.0,44.0,25.0,7.0,12.0,30.0,90.0,34.0,16.0,23.0,21.0,30.0,19,26.0,55.0,268.0,16.0,56.0,20.0,21.0,176.0,77.0,133.0,50.0,6.0,10.0,12.0,20.0,43.0,31.0,13.0,11.0,9.0,3.0,17.0,40.0,12.0,54.0,11.0,69.0,53.0,92.0,14.0,436.0,11.0,401.0,18.0,14.0,12.0,10.0,12.0,38.0,13.0,9.0,11.0,45.0,34,97.0,75.0,13.0,5.0,69.0,13.0,15.0,13.0,41.0,32.0,35.0,24.0,12.0,20.0,6.0,11.0,77.0,43.0,26.0,3.0,12.0,7.0,45.0,14.0,16.0,6.0,15.0,37.0,27.0,25.0,23.0,35.0,10.0,16.0,17.0,8.0,9.0,29.0,66.0,73.0,27.0,12.0,48.0,31.0,8.0,94.0,12.0,9.0,21.0,48.0,25.0,8.0,47.0,33.0,10.0,18.0,11.0,12.0,8.0,32.0,50.0,25.0,16.0,16.0,23.0,18.0,12.0,15.0,7.0,32.0,6.0,12.0,15.0,68.0,16.0,9.0,9.0,36.0,5.0,9.0,10.0,19.0,7.0,9.0,45.0,7.0
0x87230146e138d3f296a9a77e497a2a83012e9bc5,0,0,0,53,19,8.0,7.0,4.0,7,2.0,51.0,40.0,0.0,9,4.0,1.0,31.0,8.0,8.0,1.0,7.0,3.0,6,1.0,12.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,9.0,2.0,2.0,4.0,4.0,0.0,6.0,5.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,29,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,4,1.0,1.0,2.0,8,0.0,0.0,4.0,23.0,5.0,27.0,10.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1,6,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,3.0,1.0,0.0,0.0,1.0,3,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,10.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2,0.0,3.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,14.0,6.0,6.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,6.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0
0x82902c20c5826984588dcd2dfcc322e05dcc435c,0,0,1,776,210,97.0,192.0,66.0,11,21.0,356.0,182.0,3.0,137,11.0,0.0,304.0,213.0,59.0,33.0,129.0,39.0,63,4.0,101.0,71.0,12.0,11.0,1.0,7.0,3.0,4.0,13.0,26.0,11.0,0.0,11.0,3.0,27.0,39.0,6.0,2.0,20.0,6.0,37.0,5.0,6.0,12.0,14.0,1.0,23.0,41.0,3.0,62.0,109.0,6.0,8.0,194.0,3.0,2.0,7.0,0.0,0.0,227,9.0,3.0,7.0,9.0,2.0,16.0,3.0,1.0,3.0,2.0,23.0,6.0,26.0,2.0,12,4.0,1.0,27.0,99,3.0,5.0,1.0,144.0,69.0,136.0,162.0,62.0,85.0,7.0,15.0,11.0,20.0,38.0,3,24,4.0,2.0,4.0,20.0,1.0,11.0,2.0,4.0,2.0,11.0,4.0,2.0,5.0,3.0,3.0,4.0,82.0,7.0,16.0,2.0,3.0,3.0,9.0,25.0,4.0,4.0,17.0,1.0,5.0,8,6.0,23.0,5.0,4.0,1.0,2.0,5.0,28.0,12.0,22.0,13.0,5.0,3.0,9.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,7.0,3.0,18.0,1.0,15.0,19.0,47.0,3.0,1.0,4.0,126.0,2.0,26.0,8.0,7.0,5.0,3.0,7.0,6.0,4.0,4.0,12,28.0,6.0,4.0,1.0,9.0,19.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,1.0,36.0,8.0,8.0,2.0,5.0,3.0,6.0,2.0,12.0,3.0,9.0,3.0,3.0,7.0,11.0,15.0,1.0,4.0,7.0,2.0,4.0,27.0,26.0,38.0,12.0,1.0,2.0,1.0,4.0,3.0,4.0,0.0,2.0,19.0,1.0,0.0,18.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0,3.0,26.0,11.0,4.0,2.0,5.0,0.0,1.0,2.0,5.0,14.0,2.0,2.0,10.0,1.0,3.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
